,neg,neu,pos,compound,word_count
282,0.0,1.0,0.0,0.0,12
283,0.0,1.0,0.0,0.0,6
284,0.0,1.0,0.0,0.0,7
285,0.137,0.863,0.0,-0.4019,20
286,0.0,1.0,0.0,0.0,6
287,0.0,1.0,0.0,0.0,12
288,0.0,1.0,0.0,0.0,6
289,0.0,1.0,0.0,0.0,4
290,0.355,0.645,0.0,-0.296,5
291,0.196,0.804,0.0,-0.296,10
292,0.0,1.0,0.0,0.0,3
293,0.0,1.0,0.0,0.0,4
294,0.0,1.0,0.0,0.0,4
295,0.0,1.0,0.0,0.0,10
296,0.0,0.752,0.248,0.5106,11
