,neg,neu,pos,compound,word_count
284,0.0,1.0,0.0,0.0,8
285,0.0,0.947,0.053,0.5023,65
286,0.262,0.738,0.0,-0.7269,25
287,0.0,1.0,0.0,0.0,14
288,0.0,1.0,0.0,0.0,14
289,0.189,0.811,0.0,-0.2732,11
290,0.0,1.0,0.0,0.0,15
291,0.0,1.0,0.0,0.0,9
292,0.0,1.0,0.0,0.0,7
293,0.0,1.0,0.0,0.0,4
294,0.0,1.0,0.0,0.0,10
295,0.0,1.0,0.0,0.0,8
296,0.0,1.0,0.0,0.0,4
297,0.0,1.0,0.0,0.0,6
298,0.0,1.0,0.0,0.0,20
299,0.0,1.0,0.0,0.0,1
300,0.0,1.0,0.0,0.0,7
301,0.0,1.0,0.0,0.0,19
302,0.0,0.915,0.085,0.3612,33
303,0.206,0.794,0.0,-0.3818,13
304,0.556,0.444,0.0,-0.3612,4
305,0.0,1.0,0.0,0.0,6
306,0.0,1.0,0.0,0.0,9
307,0.203,0.69,0.108,-0.4939,18
308,0.0,1.0,0.0,0.0,22
309,0.0,1.0,0.0,0.0,2
310,0.168,0.748,0.084,-0.4215,18
311,0.0,1.0,0.0,0.0,21
312,0.0,0.805,0.195,0.4404,15
313,0.0,0.674,0.326,0.4404,8
314,0.0,1.0,0.0,0.0,3
315,0.0,1.0,0.0,0.0,8
316,0.165,0.696,0.139,-0.2023,30
317,0.35,0.65,0.0,-0.6486,10
318,0.0,1.0,0.0,0.0,26
319,0.0,1.0,0.0,0.0,29
320,0.142,0.778,0.08,-0.3182,51
321,0.158,0.842,0.0,-0.6486,26
322,0.073,0.873,0.054,-0.1179,25
323,0.193,0.807,0.0,-0.6486,22
324,0.323,0.677,0.0,-0.6486,11
325,0.0,1.0,0.0,0.0,7
326,0.0,1.0,0.0,0.0,3
327,0.115,0.885,0.0,-0.6486,36
328,0.301,0.699,0.0,-0.6486,12
329,0.0,0.885,0.115,0.0772,12
330,0.0,1.0,0.0,0.0,11
331,0.0,1.0,0.0,0.0,17
332,0.0,1.0,0.0,0.0,12
333,0.0,1.0,0.0,0.0,19
334,0.0,0.869,0.131,0.3089,17
335,0.0,1.0,0.0,0.0,8
336,0.314,0.686,0.0,-0.6705,16
337,0.119,0.881,0.0,-0.7003,68
338,0.0,0.45,0.55,0.7269,8
339,0.0,1.0,0.0,0.0,7
340,0.391,0.609,0.0,-0.6705,9
341,0.219,0.781,0.0,-0.1027,7
342,0.114,0.65,0.236,0.3612,14
343,0.0,1.0,0.0,0.0,18
344,0.0,1.0,0.0,0.0,7
345,0.0,1.0,0.0,0.0,26
346,0.0,1.0,0.0,0.0,8
347,0.0,0.716,0.284,0.5801,15
348,0.0,1.0,0.0,0.0,20
349,0.0,0.907,0.093,0.1901,22
350,0.188,0.672,0.14,-0.2187,15
351,0.0,1.0,0.0,0.0,7
352,0.0,1.0,0.0,0.0,3
353,0.0,1.0,0.0,0.0,7
354,0.0,1.0,0.0,0.0,10
355,0.0,0.874,0.126,0.0772,11
356,0.149,0.851,0.0,-0.1027,12
357,0.0,1.0,0.0,0.0,21
358,0.0,1.0,0.0,0.0,19
359,0.0,1.0,0.0,0.0,14
360,0.0,1.0,0.0,0.0,5
361,0.0,1.0,0.0,0.0,18
362,0.0,1.0,0.0,0.0,6
363,0.0,1.0,0.0,0.0,3
364,0.0,0.898,0.102,0.3612,24
365,0.0,0.868,0.132,0.4939,23
