,neg,neu,pos,compound
1475,0.0,1.0,0.0,0.0
1476,0.234,0.467,0.299,0.1779
1477,0.0,1.0,0.0,0.0
1478,0.0,1.0,0.0,0.0
1479,0.15,0.85,0.0,-0.3182
1480,0.0,0.711,0.289,0.3491
1481,0.0,1.0,0.0,0.0
1482,0.42,0.58,0.0,-0.4404
1483,0.0,0.769,0.231,0.3412
1484,0.0,0.565,0.435,0.5927
1485,0.0,1.0,0.0,0.0
1486,0.0,0.588,0.412,0.6369
1487,0.0,1.0,0.0,0.0
1488,0.0,1.0,0.0,0.0
1489,0.0,1.0,0.0,0.0
1490,0.0,1.0,0.0,0.0
1491,0.398,0.602,0.0,-0.5106
1492,0.0,1.0,0.0,0.0
1493,0.0,0.674,0.326,0.4404
1494,0.0,1.0,0.0,0.0
1495,0.05,0.907,0.043,-0.0798
1496,0.0,1.0,0.0,0.0
1497,0.27,0.5,0.23,-0.1027
1498,0.0,0.949,0.051,0.128
1499,0.221,0.779,0.0,-0.5267
1500,0.0,1.0,0.0,0.0
1501,0.0,0.435,0.565,0.7579
1502,0.0,0.453,0.547,0.5598
1503,0.0,1.0,0.0,0.0
1504,0.0,0.894,0.106,0.0772
1505,0.0,1.0,0.0,0.0
1506,0.0,0.323,0.677,0.6369
1507,0.0,1.0,0.0,0.0
1508,0.0,1.0,0.0,0.0
1509,0.0,1.0,0.0,0.0
1510,0.0,0.829,0.171,0.5423
1511,0.0,1.0,0.0,0.0
1512,0.0,0.325,0.675,0.9254
1513,0.0,0.812,0.188,0.5023
1514,0.0,1.0,0.0,0.0
1515,0.0,1.0,0.0,0.0
1516,0.0,1.0,0.0,0.0
1517,0.0,1.0,0.0,0.0
1518,0.0,1.0,0.0,0.0
1519,0.0,1.0,0.0,0.0
1520,0.0,1.0,0.0,0.0
1521,0.0,1.0,0.0,0.0
1522,0.0,0.58,0.42,0.7783
1523,0.0,0.769,0.231,0.2023
1524,0.0,1.0,0.0,0.0
1525,0.0,0.545,0.455,0.3612
1526,0.169,0.831,0.0,-0.2572
1527,0.0,1.0,0.0,0.0
1528,0.0,1.0,0.0,0.0
1529,0.0,1.0,0.0,0.0
1530,0.0,1.0,0.0,0.0
1531,0.0,0.856,0.144,0.4019
1532,0.0,1.0,0.0,0.0
1533,0.0,0.766,0.234,0.7506
1534,0.0,1.0,0.0,0.0
1535,0.0,1.0,0.0,0.0
1536,0.0,1.0,0.0,0.0
1537,0.0,1.0,0.0,0.0
1538,0.0,1.0,0.0,0.0
1539,0.0,0.323,0.677,0.2732
1540,0.0,1.0,0.0,0.0
1541,0.0,1.0,0.0,0.0
1542,0.0,1.0,0.0,0.0
1543,0.0,1.0,0.0,0.0
1544,0.0,1.0,0.0,0.0
1545,0.062,0.839,0.098,0.1695
1546,0.0,1.0,0.0,0.0
1547,0.0,0.783,0.217,0.3612
1548,0.0,1.0,0.0,0.0
1549,0.0,1.0,0.0,0.0
1550,0.0,1.0,0.0,0.0
1551,0.0,1.0,0.0,0.0
1552,0.0,1.0,0.0,0.0
1553,0.0,1.0,0.0,0.0
1554,0.0,1.0,0.0,0.0
1555,0.0,1.0,0.0,0.0
1556,0.0,0.625,0.375,0.5859
1557,0.0,1.0,0.0,0.0
1558,0.0,1.0,0.0,0.0
1559,0.0,1.0,0.0,0.0
1560,0.0,1.0,0.0,0.0
1561,0.545,0.455,0.0,-0.0516
1562,0.0,1.0,0.0,0.0
1563,0.0,1.0,0.0,0.0
1564,0.524,0.476,0.0,-0.296
1565,0.306,0.694,0.0,-0.296
1566,0.26,0.74,0.0,-0.2755
1567,0.0,1.0,0.0,0.0
1568,0.0,0.8,0.2,0.4588
1569,0.0,1.0,0.0,0.0
1570,0.0,1.0,0.0,0.0
1571,0.0,1.0,0.0,0.0
1572,0.0,0.493,0.507,0.802
1573,0.0,1.0,0.0,0.0
1574,0.0,1.0,0.0,0.0
1575,0.0,1.0,0.0,0.0
1576,0.0,0.615,0.385,0.3612
1577,0.0,0.566,0.434,0.3182
1578,0.047,0.816,0.137,0.5267
1579,0.778,0.222,0.0,-0.5423
1580,0.0,1.0,0.0,0.0
1581,0.0,1.0,0.0,0.0
1582,0.0,1.0,0.0,0.0
1583,0.0,1.0,0.0,0.0
1584,0.13,0.625,0.245,0.3395
1585,0.0,1.0,0.0,0.0
1586,0.0,0.556,0.444,0.4939
1587,0.0,1.0,0.0,0.0
1588,0.318,0.682,0.0,-0.3252
1589,0.0,1.0,0.0,0.0
1590,0.0,0.444,0.556,0.3612
1591,0.0,0.862,0.138,0.4939
1592,0.678,0.322,0.0,-0.2755
1593,0.0,1.0,0.0,0.0
1594,0.0,0.88,0.12,0.128
1595,0.0,0.519,0.481,0.4168
1596,0.22,0.78,0.0,-0.4767
1597,0.0,1.0,0.0,0.0
1598,0.0,1.0,0.0,0.0
1599,0.0,1.0,0.0,0.0
1600,0.0,1.0,0.0,0.0
1601,0.232,0.768,0.0,-0.2755
1602,0.0,1.0,0.0,0.0
1603,0.0,1.0,0.0,0.0
1604,0.232,0.768,0.0,-0.2755
1605,0.0,1.0,0.0,0.0
1606,0.0,1.0,0.0,0.0
1607,0.0,1.0,0.0,0.0
1608,0.0,1.0,0.0,0.0
1609,0.0,0.344,0.656,0.8236
1610,0.0,0.635,0.365,0.7096
1611,0.0,0.707,0.293,0.4404
1612,0.0,1.0,0.0,0.0
1613,0.0,1.0,0.0,0.0
1614,0.0,1.0,0.0,0.0
1615,0.0,0.488,0.512,0.6369
1616,0.0,1.0,0.0,0.0
1617,0.0,1.0,0.0,0.0
1618,0.0,1.0,0.0,0.0
1619,0.084,0.916,0.0,-0.2755
1620,0.0,1.0,0.0,0.0
1621,0.474,0.171,0.354,-0.4767
1622,0.0,1.0,0.0,0.0
1623,0.0,0.651,0.349,0.9484
1624,0.188,0.556,0.257,0.25
1625,0.63,0.37,0.0,-0.5267
1626,0.0,0.533,0.467,0.8889
1627,0.5,0.5,0.0,-0.4588
1628,0.258,0.43,0.312,0.25
1629,0.0,1.0,0.0,0.0
1630,0.178,0.767,0.055,-0.6124
1631,0.163,0.674,0.163,0.0
1632,0.0,0.883,0.117,0.5106
1633,0.0,1.0,0.0,0.0
1634,0.0,1.0,0.0,0.0
1635,0.0,1.0,0.0,0.0
1636,0.0,1.0,0.0,0.0
1637,0.0,0.618,0.382,0.4754
1638,0.0,1.0,0.0,0.0
1639,0.0,0.385,0.615,0.8402
1640,0.0,1.0,0.0,0.0
1641,0.0,1.0,0.0,0.0
1642,0.0,0.682,0.318,0.4215
1643,0.0,1.0,0.0,0.0
1644,0.0,1.0,0.0,0.0
1645,0.0,0.802,0.198,0.4939
1646,0.0,0.508,0.492,0.7783
1647,0.158,0.842,0.0,-0.1761
1648,0.226,0.774,0.0,-0.5859
1649,0.231,0.769,0.0,-0.3412
1650,0.0,1.0,0.0,0.0
1651,0.0,1.0,0.0,0.0
1652,0.318,0.519,0.162,-0.34
1653,0.047,0.877,0.076,0.128
1654,0.057,0.888,0.055,-0.0258
1655,0.0,1.0,0.0,0.0
1656,0.0,0.572,0.428,0.4576
1657,0.0,1.0,0.0,0.0
1658,0.0,0.426,0.574,0.4019
1659,0.0,1.0,0.0,0.0
1660,0.0,0.857,0.143,0.3612
1661,0.0,1.0,0.0,0.0
1662,0.0,0.591,0.409,0.8225
1663,0.0,1.0,0.0,0.0
1664,0.0,1.0,0.0,0.0
1665,0.0,0.902,0.098,0.3612
1666,0.0,0.616,0.384,0.5777
1667,0.088,0.721,0.191,0.5106
1668,0.318,0.682,0.0,-0.1027
1669,0.087,0.913,0.0,-0.2023
1670,0.101,0.899,0.0,-0.2263
1671,0.0,0.619,0.381,0.5719
1672,0.0,0.737,0.263,0.3612
1673,0.0,0.924,0.076,0.2023
1674,0.0,1.0,0.0,0.0
1675,0.0,0.604,0.396,0.7351
1676,0.392,0.608,0.0,-0.486
1677,0.0,1.0,0.0,0.0
1678,0.0,0.552,0.448,0.7579
1679,0.0,1.0,0.0,0.0
1680,0.0,1.0,0.0,0.0
1681,0.0,1.0,0.0,0.0
1682,0.0,1.0,0.0,0.0
1683,0.0,1.0,0.0,0.0
1684,0.0,1.0,0.0,0.0
1685,0.0,1.0,0.0,0.0
1686,0.0,0.61,0.39,0.7506
1687,0.0,1.0,0.0,0.0
1688,0.0,1.0,0.0,0.0
1689,0.158,0.541,0.301,0.4798
1690,0.0,1.0,0.0,0.0
1691,0.0,1.0,0.0,0.0
1692,0.0,1.0,0.0,0.0
1693,0.0,1.0,0.0,0.0
1694,0.0,1.0,0.0,0.0
1695,0.0,1.0,0.0,0.0
1696,0.0,1.0,0.0,0.0
1697,0.0,1.0,0.0,0.0
1698,0.34,0.66,0.0,-0.628
1699,0.0,1.0,0.0,0.0
1700,0.0,1.0,0.0,0.0
1701,0.0,0.491,0.509,0.7362
1702,0.239,0.761,0.0,-0.296
1703,0.0,0.588,0.412,0.2732
1704,0.0,1.0,0.0,0.0
1705,0.0,1.0,0.0,0.0
1706,0.0,1.0,0.0,0.0
1707,0.0,1.0,0.0,0.0
1708,0.0,1.0,0.0,0.0
1709,0.0,0.772,0.228,0.6808
1710,0.0,1.0,0.0,0.0
1711,0.0,1.0,0.0,0.0
1712,0.0,1.0,0.0,0.0
1713,0.0,0.748,0.252,0.5719
1714,0.0,1.0,0.0,0.0
1715,0.0,1.0,0.0,0.0
1716,0.0,1.0,0.0,0.0
1717,0.0,1.0,0.0,0.0
1718,0.0,1.0,0.0,0.0
1719,0.0,1.0,0.0,0.0
1720,0.347,0.264,0.389,-0.0521
1721,0.0,0.834,0.166,0.1513
1722,0.0,1.0,0.0,0.0
1723,0.0,1.0,0.0,0.0
1724,0.0,1.0,0.0,0.0
1725,0.0,1.0,0.0,0.0
1726,0.0,1.0,0.0,0.0
1727,0.359,0.641,0.0,-0.4215
1728,0.0,1.0,0.0,0.0
1729,0.0,1.0,0.0,0.0
1730,0.0,1.0,0.0,0.0
1731,0.0,0.566,0.434,0.3182
1732,0.0,1.0,0.0,0.0
1733,0.0,1.0,0.0,0.0
1734,0.0,1.0,0.0,0.0
1735,0.495,0.505,0.0,-0.2411
1736,0.0,1.0,0.0,0.0
1737,0.0,1.0,0.0,0.0
1738,0.0,1.0,0.0,0.0
1739,0.115,0.821,0.064,-0.3612
1740,0.0,1.0,0.0,0.0
1741,0.0,1.0,0.0,0.0
1742,0.0,1.0,0.0,0.0
1743,0.0,1.0,0.0,0.0
1744,0.0,1.0,0.0,0.0
1745,0.0,1.0,0.0,0.0
1746,0.0,1.0,0.0,0.0
1747,0.109,0.891,0.0,-0.296
1748,0.0,1.0,0.0,0.0
1749,0.385,0.615,0.0,-0.3612
1750,0.0,0.661,0.339,0.6243
1751,0.302,0.698,0.0,-0.3818
1752,0.0,1.0,0.0,0.0
1753,0.0,1.0,0.0,0.0
1754,0.0,1.0,0.0,0.0
1755,0.247,0.753,0.0,-0.3182
1756,0.0,0.508,0.492,0.4404
1757,0.0,1.0,0.0,0.0
1758,0.0,1.0,0.0,0.0
1759,0.0,1.0,0.0,0.0
1760,0.0,1.0,0.0,0.0
1761,0.0,0.724,0.276,0.7269
1762,0.0,1.0,0.0,0.0
1763,0.0,0.759,0.241,0.2263
1764,0.0,1.0,0.0,0.0
1765,0.0,0.902,0.098,0.3612
1766,0.0,1.0,0.0,0.0
1767,0.108,0.892,0.0,-0.5423
1768,0.0,0.409,0.591,0.8643
1769,0.0,0.641,0.359,0.4215
1770,0.0,1.0,0.0,0.0
1771,0.0,1.0,0.0,0.0
1772,0.383,0.617,0.0,-0.4767
1773,0.0,1.0,0.0,0.0
1774,0.0,1.0,0.0,0.0
1775,0.0,1.0,0.0,0.0
1776,0.0,0.575,0.425,0.5719
1777,0.0,0.0,1.0,0.4404
1778,0.0,0.566,0.434,0.3182
1779,0.0,0.726,0.274,0.8765
1780,0.0,1.0,0.0,0.0
1781,0.0,0.58,0.42,0.7776
1782,0.0,1.0,0.0,0.0
1783,0.0,1.0,0.0,0.0
1784,0.0,1.0,0.0,0.0
1785,0.58,0.42,0.0,-0.631
1786,0.0,1.0,0.0,0.0
1787,0.279,0.545,0.176,-0.4019
1788,0.0,0.588,0.412,0.6369
1789,0.0,0.323,0.677,0.9274
1790,0.0,0.625,0.375,0.6369
1791,0.0,1.0,0.0,0.0
1792,0.0,1.0,0.0,0.0
1793,0.0,1.0,0.0,0.0
1794,0.0,1.0,0.0,0.0
1795,0.565,0.435,0.0,-0.3818
1796,0.0,1.0,0.0,0.0
1797,0.0,1.0,0.0,0.0
1798,0.0,1.0,0.0,0.0
1799,0.0,1.0,0.0,0.0
1800,0.0,1.0,0.0,0.0
1801,0.0,1.0,0.0,0.0
1802,0.0,1.0,0.0,0.0
1803,0.0,1.0,0.0,0.0
1804,0.0,1.0,0.0,0.0
1805,0.0,1.0,0.0,0.0
1806,0.0,1.0,0.0,0.0
1807,0.118,0.882,0.0,-0.1548
1808,0.0,1.0,0.0,0.0
1809,0.605,0.395,0.0,-0.6808
1810,0.0,0.741,0.259,0.5423
1811,0.0,0.818,0.182,0.7184
1812,0.0,1.0,0.0,0.0
1813,0.146,0.549,0.305,0.3818
1814,0.0,1.0,0.0,0.0
1815,0.0,0.766,0.234,0.0572
1816,0.0,1.0,0.0,0.0
1817,0.0,1.0,0.0,0.0
1818,0.0,0.323,0.677,0.6369
1819,0.0,1.0,0.0,0.0
1820,0.077,0.923,0.0,-0.3089
1821,0.0,1.0,0.0,0.0
1822,0.0,1.0,0.0,0.0
1823,0.0,0.672,0.328,0.5994
1824,0.0,1.0,0.0,0.0
1825,0.0,1.0,0.0,0.0
1826,0.0,1.0,0.0,0.0
1827,0.0,1.0,0.0,0.0
1828,0.0,0.545,0.455,0.3612
1829,0.0,0.426,0.574,0.6597
1830,0.0,1.0,0.0,0.0
1831,0.118,0.882,0.0,-0.1531
1832,0.0,1.0,0.0,0.0
1833,0.0,1.0,0.0,0.0
1834,0.0,0.323,0.677,0.6369
1835,0.0,0.556,0.444,0.3384
1836,0.128,0.872,0.0,-0.228
1837,0.0,1.0,0.0,0.0
1838,0.0,1.0,0.0,0.0
1839,0.0,0.603,0.397,0.5095
1840,0.0,1.0,0.0,0.0
1841,0.324,0.676,0.0,-0.1126
1842,0.0,1.0,0.0,0.0
1843,0.0,1.0,0.0,0.0
1844,0.0,1.0,0.0,0.0
1845,0.0,1.0,0.0,0.0
1846,0.437,0.563,0.0,-0.4767
1847,0.235,0.765,0.0,-0.6486
1848,0.286,0.714,0.0,-0.1531
1849,0.341,0.659,0.0,-0.4767
1850,0.0,1.0,0.0,0.0
1851,0.0,1.0,0.0,0.0
1852,0.0,1.0,0.0,0.0
1853,0.0,0.667,0.333,0.3612
1854,0.25,0.75,0.0,-0.25
1855,0.338,0.662,0.0,-0.6808
1856,0.0,1.0,0.0,0.0
1857,0.0,1.0,0.0,0.0
1858,0.0,1.0,0.0,0.0
1859,0.0,0.222,0.778,0.7906
1860,0.0,0.682,0.318,0.4215
1861,0.0,1.0,0.0,0.0
1862,0.0,1.0,0.0,0.0
1863,0.0,1.0,0.0,0.0
1864,0.0,1.0,0.0,0.0
1865,0.0,1.0,0.0,0.0
1866,0.0,1.0,0.0,0.0
1867,0.225,0.435,0.341,0.1531
1868,0.434,0.566,0.0,-0.6808
1869,0.0,1.0,0.0,0.0
1870,0.0,0.794,0.206,0.0762
1871,0.0,1.0,0.0,0.0
1872,0.0,1.0,0.0,0.0
1873,0.0,1.0,0.0,0.0
1874,0.0,1.0,0.0,0.0
1875,0.0,1.0,0.0,0.0
1876,0.0,1.0,0.0,0.0
1877,0.0,1.0,0.0,0.0
1878,0.0,1.0,0.0,0.0
1879,0.0,1.0,0.0,0.0
1880,0.0,1.0,0.0,0.0
1881,0.0,0.286,0.714,0.3612
1882,0.0,0.615,0.385,0.3612
1883,0.0,0.444,0.556,0.3612
1884,0.0,0.939,0.061,0.0772
1885,0.22,0.597,0.183,-0.128
1886,0.281,0.719,0.0,-0.7783
1887,0.667,0.333,0.0,-0.6124
1888,0.247,0.753,0.0,-0.7845
1889,0.132,0.844,0.024,-0.7184
1890,0.0,1.0,0.0,0.0
1891,0.067,0.933,0.0,-0.5574
1892,0.0,1.0,0.0,0.0
1893,0.374,0.626,0.0,-0.4576
1894,0.0,0.507,0.493,0.9128
1895,0.25,0.556,0.194,-0.1531
1896,0.0,0.72,0.28,0.5423
1897,0.0,0.72,0.28,0.5423
1898,0.0,1.0,0.0,0.0
1899,0.0,0.588,0.412,0.2732
1900,0.0,1.0,0.0,0.0
1901,0.0,1.0,0.0,0.0
1902,0.0,1.0,0.0,0.0
1903,0.0,1.0,0.0,0.0
1904,0.0,1.0,0.0,0.0
1905,0.0,0.906,0.094,0.3612
1906,0.0,1.0,0.0,0.0
1907,0.105,0.84,0.055,-0.4411
1908,0.0,1.0,0.0,0.0
1909,0.0,1.0,0.0,0.0
1910,0.0,1.0,0.0,0.0
1911,0.0,1.0,0.0,0.0
1912,0.0,0.687,0.313,0.4927
1913,0.304,0.696,0.0,-0.3865
1914,0.0,1.0,0.0,0.0
1915,0.0,0.625,0.375,0.6369
1916,0.0,0.351,0.649,0.8122
1917,0.0,1.0,0.0,0.0
1918,0.0,0.756,0.244,0.6369
1919,0.201,0.799,0.0,-0.3089
1920,0.0,1.0,0.0,0.0
1921,0.0,1.0,0.0,0.0
1922,0.0,0.507,0.493,0.7783
1923,0.05,0.95,0.0,-0.1779
1924,0.0,1.0,0.0,0.0
1925,0.0,0.615,0.385,0.3612
1926,0.0,0.417,0.583,0.6369
1927,0.0,0.501,0.499,0.4576
1928,0.0,1.0,0.0,0.0
1929,0.0,1.0,0.0,0.0
1930,0.337,0.663,0.0,-0.6786
1931,0.106,0.783,0.111,0.0364
1932,0.0,1.0,0.0,0.0
1933,0.0,1.0,0.0,0.0
1934,0.782,0.218,0.0,-0.5563
1935,0.0,0.735,0.265,0.5023
1936,0.0,0.568,0.432,0.5859
1937,0.0,1.0,0.0,0.0
1938,0.0,0.75,0.25,0.4588
1939,0.0,0.674,0.326,0.4404
1940,0.0,0.656,0.344,0.6369
1941,0.0,1.0,0.0,0.0
1942,0.231,0.769,0.0,-0.34
1943,0.0,1.0,0.0,0.0
1944,0.0,1.0,0.0,0.0
1945,0.0,0.639,0.361,0.4497
1946,0.444,0.556,0.0,-0.34
1947,0.0,1.0,0.0,0.0
1948,0.0,1.0,0.0,0.0
1949,0.134,0.72,0.146,0.0772
1950,0.0,1.0,0.0,0.0
1951,0.0,1.0,0.0,0.0
1952,0.0,1.0,0.0,0.0
1953,0.0,0.597,0.403,0.4019
1954,0.0,1.0,0.0,0.0
1955,0.0,1.0,0.0,0.0
1956,0.0,1.0,0.0,0.0
1957,0.306,0.694,0.0,-0.6486
1958,0.0,1.0,0.0,0.0
1959,0.346,0.385,0.269,-0.1531
1960,0.0,1.0,0.0,0.0
1961,0.0,1.0,0.0,0.0
1962,0.0,1.0,0.0,0.0
1963,0.0,1.0,0.0,0.0
1964,0.0,0.811,0.189,0.2732
1965,0.0,1.0,0.0,0.0
1966,0.154,0.846,0.0,-0.6113
1967,0.0,1.0,0.0,0.0
1968,0.0,1.0,0.0,0.0
1969,0.0,0.526,0.474,0.2023
1970,0.0,0.263,0.737,0.4215
1971,0.0,1.0,0.0,0.0
1972,0.0,0.517,0.483,0.4215
1973,0.0,0.818,0.182,0.4404
1974,0.0,1.0,0.0,0.0
1975,0.0,1.0,0.0,0.0
1976,0.0,1.0,0.0,0.0
1977,0.0,1.0,0.0,0.0
1978,0.0,1.0,0.0,0.0
1979,0.0,1.0,0.0,0.0
1980,0.0,1.0,0.0,0.0
1981,0.0,1.0,0.0,0.0
1982,0.0,1.0,0.0,0.0
1983,0.0,1.0,0.0,0.0
1984,0.0,1.0,0.0,0.0
1985,0.0,0.833,0.167,0.5859
1986,0.0,0.667,0.333,0.3612
1987,0.0,0.667,0.333,0.3612
1988,0.28,0.72,0.0,-0.3252
1989,0.321,0.679,0.0,-0.8176
1990,0.0,0.816,0.184,0.4019
1991,0.0,1.0,0.0,0.0
1992,0.0,1.0,0.0,0.0
1993,0.0,1.0,0.0,0.0
1994,0.0,1.0,0.0,0.0
1995,0.0,1.0,0.0,0.0
1996,0.0,1.0,0.0,0.0
1997,0.0,1.0,0.0,0.0
1998,0.0,1.0,0.0,0.0
1999,0.0,1.0,0.0,0.0
2000,0.0,1.0,0.0,0.0
2001,0.0,1.0,0.0,0.0
2002,0.0,1.0,0.0,0.0
2003,0.0,0.635,0.365,0.3182
2004,0.602,0.398,0.0,-0.8431
2005,0.0,1.0,0.0,0.0
2006,0.0,0.82,0.18,0.0258
2007,0.383,0.617,0.0,-0.4767
2008,0.608,0.392,0.0,-0.4767
2009,0.224,0.566,0.21,-0.0772
2010,0.129,0.871,0.0,-0.4767
2011,0.0,1.0,0.0,0.0
2012,0.0,0.822,0.178,0.0772
2013,0.0,1.0,0.0,0.0
2014,0.0,0.87,0.13,0.4019
2015,0.0,0.783,0.217,0.3612
2016,0.0,1.0,0.0,0.0
2017,0.0,1.0,0.0,0.0
2018,0.429,0.571,0.0,-0.4588
2019,0.0,1.0,0.0,0.0
2020,0.464,0.536,0.0,-0.3818
2021,0.0,1.0,0.0,0.0
2022,0.235,0.765,0.0,-0.6113
2023,0.0,1.0,0.0,0.0
2024,0.0,1.0,0.0,0.0
2025,0.0,1.0,0.0,0.0
2026,0.339,0.661,0.0,-0.6259
2027,0.391,0.609,0.0,-0.6705
2028,0.0,0.738,0.262,0.4939
2029,0.689,0.311,0.0,-0.7684
2030,0.0,1.0,0.0,0.0
2031,0.0,1.0,0.0,0.0
2032,0.0,1.0,0.0,0.0
2033,0.0,0.84,0.16,0.2732
2034,0.0,1.0,0.0,0.0
2035,0.0,1.0,0.0,0.0
2036,0.0,1.0,0.0,0.0
2037,0.0,1.0,0.0,0.0
2038,0.315,0.685,0.0,-0.3182
2039,0.0,1.0,0.0,0.0
2040,0.0,1.0,0.0,0.0
2041,0.0,0.843,0.157,0.0772
2042,0.0,0.698,0.302,0.0772
2043,0.21,0.79,0.0,-0.0857
2044,0.0,1.0,0.0,0.0
2045,0.0,0.611,0.389,0.6666
2046,0.0,1.0,0.0,0.0
2047,0.0,1.0,0.0,0.0
2048,0.0,1.0,0.0,0.0
2049,0.0,0.925,0.075,0.0772
2050,0.0,0.894,0.106,0.3612
2051,0.0,1.0,0.0,0.0
2052,0.0,0.819,0.181,0.7351
2053,0.0,1.0,0.0,0.0
2054,0.0,1.0,0.0,0.0
2055,0.0,1.0,0.0,0.0
2056,0.0,1.0,0.0,0.0
2057,0.0,1.0,0.0,0.0
2058,0.091,0.909,0.0,-0.0516
2059,0.0,1.0,0.0,0.0
2060,0.091,0.909,0.0,-0.2263
2061,0.0,0.814,0.186,0.7964
2062,0.0,0.758,0.242,0.1513
2063,0.0,1.0,0.0,0.0
2064,0.0,1.0,0.0,0.0
2065,0.0,1.0,0.0,0.0
2066,0.085,0.915,0.0,-0.0286
2067,0.0,0.595,0.405,0.5267
2068,0.0,1.0,0.0,0.0
2069,0.0,0.743,0.257,0.5859
2070,0.149,0.851,0.0,-0.1027
2071,0.0,1.0,0.0,0.0
2072,0.0,0.893,0.107,0.34
2073,0.0,1.0,0.0,0.0
2074,0.09,0.728,0.182,0.3919
2075,0.0,1.0,0.0,0.0
2076,0.0,1.0,0.0,0.0
2077,0.0,1.0,0.0,0.0
2078,0.235,0.765,0.0,-0.6486
2079,0.0,1.0,0.0,0.0
2080,0.0,0.643,0.357,0.6124
2081,0.0,0.815,0.185,0.3612
2082,0.19,0.81,0.0,-0.2755
2083,0.0,1.0,0.0,0.0
2084,0.232,0.768,0.0,-0.2755
2085,0.0,1.0,0.0,0.0
2086,0.0,1.0,0.0,0.0
2087,0.0,0.76,0.24,0.7227
2088,0.0,1.0,0.0,0.0
2089,0.0,1.0,0.0,0.0
2090,0.0,1.0,0.0,0.0
2091,0.0,0.568,0.432,0.5859
2092,0.0,0.738,0.262,0.7783
2093,0.0,1.0,0.0,0.0
2094,0.0,1.0,0.0,0.0
2095,0.0,0.788,0.212,0.6486
2096,0.0,0.703,0.297,0.2755
2097,0.149,0.851,0.0,-0.1027
2098,0.0,1.0,0.0,0.0
2099,0.0,1.0,0.0,0.0
2100,0.0,0.625,0.375,0.6369
2101,0.0,1.0,0.0,0.0
2102,0.0,0.659,0.341,0.3804
2103,0.0,1.0,0.0,0.0
2104,0.268,0.732,0.0,-0.296
2105,0.0,0.753,0.247,0.3182
2106,0.0,1.0,0.0,0.0
2107,0.0,0.723,0.277,0.3182
2108,0.329,0.671,0.0,-0.2411
2109,0.157,0.642,0.201,0.1376
2110,0.0,0.603,0.397,0.836
2111,0.0,1.0,0.0,0.0
2112,0.0,0.734,0.266,0.4404
2113,0.124,0.693,0.182,0.1531
2114,0.0,1.0,0.0,0.0
2115,0.0,1.0,0.0,0.0
2116,0.0,1.0,0.0,0.0
2117,0.0,0.643,0.357,0.4168
2118,0.0,0.686,0.314,0.4939
2119,0.0,1.0,0.0,0.0
2120,0.0,1.0,0.0,0.0
2121,0.63,0.37,0.0,-0.5267
2122,0.0,0.706,0.294,0.3612
2123,0.0,0.912,0.088,0.3612
2124,0.0,1.0,0.0,0.0
2125,0.0,1.0,0.0,0.0
2126,0.0,1.0,0.0,0.0
2127,0.0,1.0,0.0,0.0
2128,0.0,1.0,0.0,0.0
2129,0.0,1.0,0.0,0.0
2130,0.0,1.0,0.0,0.0
2131,0.0,1.0,0.0,0.0
2132,0.0,1.0,0.0,0.0
2133,0.277,0.723,0.0,-0.6808
2134,0.0,1.0,0.0,0.0
2135,0.0,0.645,0.355,0.6705
2136,0.0,1.0,0.0,0.0
2137,0.0,1.0,0.0,0.0
2138,0.0,0.868,0.132,0.4767
2139,0.0,0.633,0.367,0.4404
2140,0.0,0.508,0.492,0.4404
2141,0.0,1.0,0.0,0.0
2142,0.115,0.812,0.073,-0.2732
2143,0.0,0.938,0.062,0.4588
2144,0.086,0.653,0.261,0.6486
2145,0.0,0.508,0.492,0.4404
2146,0.0,1.0,0.0,0.0
2147,0.0,0.829,0.171,0.5423
2148,0.128,0.872,0.0,-0.296
2149,0.0,0.517,0.483,0.4215
2150,0.0,0.705,0.295,0.5563
2151,0.0,1.0,0.0,0.0
2152,0.0,1.0,0.0,0.0
2153,0.0,0.755,0.245,0.3818
2154,0.0,0.762,0.238,0.3612
2155,0.0,1.0,0.0,0.0
2156,0.0,1.0,0.0,0.0
2157,0.0,1.0,0.0,0.0
2158,0.0,1.0,0.0,0.0
2159,0.0,1.0,0.0,0.0
2160,0.0,0.625,0.375,0.6369
2161,0.0,1.0,0.0,0.0
2162,0.0,1.0,0.0,0.0
2163,0.0,1.0,0.0,0.0
2164,0.0,1.0,0.0,0.0
2165,0.254,0.746,0.0,-0.1779
2166,0.0,1.0,0.0,0.0
2167,0.0,1.0,0.0,0.0
2168,0.0,1.0,0.0,0.0
2169,0.0,1.0,0.0,0.0
2170,0.0,0.722,0.278,0.4005
2171,0.0,1.0,0.0,0.0
2172,0.0,1.0,0.0,0.0
2173,0.0,0.67,0.33,0.7506
2174,0.0,0.845,0.155,0.296
2175,0.0,0.504,0.496,0.93
2176,0.0,1.0,0.0,0.0
2177,0.141,0.859,0.0,-0.4497
2178,0.091,0.909,0.0,-0.0772
2179,0.0,1.0,0.0,0.0
2180,0.0,0.488,0.512,0.6369
2181,0.0,0.833,0.167,0.6369
2182,0.0,1.0,0.0,0.0
2183,0.0,1.0,0.0,0.0
2184,0.0,0.588,0.412,0.2732
2185,0.0,0.704,0.296,0.2732
2186,0.0,0.824,0.176,0.4158
2187,0.0,1.0,0.0,0.0
2188,0.0,1.0,0.0,0.0
2189,0.0,1.0,0.0,0.0
